Seniority,Power,Cylinder_capacity,Value_vehicle,N_doors,Type_fuel,Weight,Cluster
14,70,2148,21094.6,5,2,1770,2
1,32,385,6299.0,0,1,202,0
2,75,1360,12000.0,3,1,1025,2
7,110,1587,18270.0,5,1,1176,2
1,60,1769,9339.73,5,2,880,2
10,82,1389,11341.82,4,1,985,2
2,95,1587,19024.0,5,1,1240,2
18,75,1390,14606.0,5,1,1094,2
2,105,1896,19751.12,5,2,1250,2
2,90,1560,20050.01,5,2,1344,2
9,65,1086,8600.0,5,1,854,2
3,68,1399,15520.0,5,2,1141,2
17,110,1995,19390.0,5,2,1340,2
13,60,1905,12230.6,4,1,1155,2
2,143,2499,29050.0,4,2,1805,1
13,84,1598,14896.95,5,1,1120,2
1,140,2497,28697.37,4,2,1847,1
1,75,1390,15800.0,5,1,1090,2
2,69,1242,11625.0,3,1,890,2
2,115,1796,26100.0,4,1,1385,1
3,88,1360,18562.44,5,1,1106,2
3,75,1360,13590.0,3,1,1025,2
1,75,1499,17780.0,5,2,1205,2
4,90,1560,20192.24,5,2,1182,2
3,109,1560,22590.0,5,2,1344,2
20,70,1398,16270.0,5,2,1022,2
1,121,1998,24500.0,5,2,1410,1
2,125,999,19900.0,5,1,1374,2
3,135,1591,24050.12,5,1,1305,1
2,224,2987,66900.0,4,2,1720,1
3,90,1461,20250.0,5,2,1170,2
4,10,124,2195.0,0,1,102,0
9,5,49,2398.04,0,1,90,0
4,85,875,15250.0,3,1,930,2
3,12,125,2669.0,0,1,124,0
2,90,1997,16320.0,5,2,1145,2
7,116,1995,18750.0,5,2,1355,2
4,61,1124,11825.0,5,1,978,2
2,110,1598,15930.0,5,1,1160,2
1,90,1461,21600.0,5,2,1320,2
2,71,1905,13967.52,5,2,1035,2
3,136,1998,20855.12,5,1,1330,1
3,136,1299,7723.01,5,1,871,2
3,33,298,3990.0,0,1,192,0
3,68,1399,12950.0,3,2,1067,2
9,110,1560,20340.0,5,2,1247,2
3,110,1199,21500.01,5,1,1155,2
3,110,1968,28144.62,5,1,1785,1
2,100,1598,15280.0,5,1,1165,2
21,109,1560,17820.0,3,2,1335,2
3,80,599,7068.0,0,1,190,0
22,130,2461,27613.8,5,2,1865,1
5,140,1968,28580.0,4,2,1454,1
5,140,1896,20043.75,4,2,1296,1
9,170,1587,18660.0,2,2,1187,1
3,110,1461,24010.0,3,2,1205,2
10,105,2953,23283.0,2,2,1715,1
9,75,1896,14646.66,5,2,1080,2
2,68,1399,15650.26,6,2,1260,2
5,92,1560,20816.3,4,2,1360,2
2,75,1248,16615.0,5,1,1040,2
5,110,1997,20770.0,5,2,1279,2
1,11,125,2799.0,0,1,116,0
1,60,1390,9420.24,3,1,995,2
3,85,2198,22330.0,5,2,1656,1
3,85,1896,21360.0,5,2,1286,2
2,115,1598,19650.0,5,1,1297,2
2,150,1968,37020.06,5,2,1657,1
8,110,1997,18585.0,5,2,1216,2
3,120,1560,27550.01,5,2,1371,1
3,90,1582,16850.0,5,2,1367,2
4,136,1997,24900.0,5,2,1436,1
2,71,1868,16225.0,5,2,1159,2
2,71,2874,18631.38,5,2,2300,1
3,98,599,7221.0,0,1,183,0
5,125,2172,26770.0,5,2,1448,1
7,109,1997,29615.0,5,2,1736,1
6,100,1596,17035.0,5,1,1294,2
10,75,1686,14460.0,3,2,1260,2
5,220,3199,54512.77,4,1,1530,1
4,68,1896,11034.58,3,2,1042,2
20,75,1349,9772.46,5,1,1081,2
3,60,1242,13600.0,5,1,979,2
2,70,1461,14050.0,5,2,1000,2
2,90,1896,17945.0,5,2,1266,2
1,69,1242,18280.0,3,1,865,2
6,143,1995,32800.0,5,2,1540,1
2,90,1896,20001.68,5,2,1408,2
20,5,49,1435.0,0,1,97,0
3,71,1905,14082.92,5,2,1375,2
3,71,1896,29010.0,5,2,1395,2
3,115,2402,30350.0,2,2,1771,1
5,64,1896,12706.0,5,2,1125,2
5,9,125,1899.0,0,1,100,0
2,85,1461,17645.0,3,2,1170,2
2,41,660,11419.23,0,1,290,0
2,110,1598,17750.0,5,1,1215,2
2,125,999,22375.0,5,1,1205,2
21,60,1149,9784.48,5,1,900,2
11,68,1399,14590.0,5,2,1141,2
2,110,2184,17008.0,3,2,1350,2
17,110,1587,15060.0,5,1,1088,2
1,64,1896,12786.0,5,2,1125,2
6,68,1700,13132.11,5,2,1085,2
2,60,1124,10345.0,5,1,825,2
10,90,1796,22423.76,5,2,1280,2
3,55,1870,12400.0,4,2,1060,2
1,120,1998,25665.58,4,1,1235,1
4,90,898,14870.8,3,1,900,2
2,65,1461,14250.0,3,2,979,2
4,136,1685,30940.0,4,2,1507,1
2,115,1685,23970.49,5,2,1482,1
17,106,1461,23000.0,5,2,1407,2
2,90,1753,16140.0,5,2,1349,2
2,61,698,11130.0,3,1,730,2
2,115,1197,24249.99,5,1,1350,2
20,105,1598,15900.0,5,1,1272,2
13,100,1686,20670.0,5,2,1305,2
18,100,1560,22450.0,5,2,1260,2
1,90,1997,20300.0,5,2,1328,2
3,245,2967,54430.0,5,2,1880,1
4,7,125,1752.0,0,1,123,0
4,100,1995,29849.99,5,2,1458,1
7,110,1560,20570.0,5,2,1261,2
7,110,1560,16860.0,5,2,1219,2
2,90,1396,17990.0,5,2,1280,2
2,90,1398,17590.0,5,2,1220,2
3,102,1598,20489.99,5,1,1346,2
9,70,1868,12200.0,3,2,1010,2
5,100,2178,22660.0,5,2,1865,1
5,100,1399,14450.0,5,2,1246,2
3,64,1896,13500.0,5,2,1055,2
10,100,1870,21909.0,5,2,1728,1
10,100,1998,19440.0,5,2,1445,2
2,92,1560,20950.0,5,2,1205,2
6,68,1896,12170.5,5,2,1070,2
3,110,1590,17300.0,3,1,1141,2
4,90,1360,13770.0,5,1,1038,2
20,105,1896,22595.0,5,2,1287,2
1,130,2461,35703.04,4,2,2124,1
1,12,125,2999.0,0,1,148,0
2,204,2143,56049.99,5,2,1845,1
17,60,1299,7903.31,3,1,860,2
17,60,1560,20750.0,3,1,1374,2
13,163,2143,42197.54,5,2,2220,1
3,110,1997,23635.0,5,2,1486,1
3,120,1597,25400.0,5,2,1310,2
8,115,1560,27170.01,5,2,1373,2
2,122,1390,21585.0,5,1,1205,2
2,90,1086,10245.0,5,2,854,2
2,80,1390,12380.0,3,1,1021,2
9,115,2402,25080.0,5,2,1937,1
7,70,1398,13970.0,3,2,1078,2
7,70,1910,40002.0,3,2,1610,1
8,87,1560,25400.0,5,1,1437,2
1,110,1560,20580.0,5,2,1205,2
3,110,1997,22410.0,5,2,1421,1
4,90,1997,17280.0,5,2,1311,2
4,90,1560,23110.0,5,2,1355,2
7,7,49,2159.0,0,1,95,0
4,120,2184,22800.0,4,1,1420,1
4,120,1910,32310.0,4,1,1320,1
4,140,2204,22500.0,5,2,1403,1
1,31,707,25000.0,0,2,650,0
4,100,1910,23920.0,5,2,1553,1
3,90,1598,15475.0,3,1,1065,2
2,64,1896,12706.0,5,2,1125,2
2,64,1870,23160.0,5,2,1315,2
3,100,1896,13785.0,3,2,1142,2
7,90,1388,14634.64,3,1,1034,2
10,100,1995,16850.0,5,2,1325,2
4,116,1798,25450.0,5,2,1515,1
5,100,1596,16250.0,5,1,1096,2
2,125,2151,34492.08,5,2,1460,1
8,110,1896,23349.32,3,2,1255,2
3,66,998,11800.0,5,1,933,2
3,5,49,1824.0,0,1,90,0
1,115,1596,18400.0,5,1,1279,2
11,82,1870,21490.0,5,2,1677,2
2,75,1360,11910.0,5,1,950,2
2,100,1596,17930.0,5,1,1140,2
1,105,1896,22610.0,3,2,1389,1
5,129,1870,22343.0,3,2,1495,1
8,110,2179,40740.0,5,1,1700,1
1,105,1896,27260.0,5,2,1320,1
3,110,1598,18600.0,3,1,1155,2
3,110,1240,11850.0,3,1,957,2
2,115,1995,26150.0,5,2,1773,1
5,92,1560,22420.0,6,2,1360,2
3,163,1598,23000.0,3,1,1140,1
2,107,1599,14670.71,3,1,1270,2
1,115,1798,22550.0,5,1,1400,1
10,90,1364,14950.0,3,2,980,2
1,61,1124,12361.4,3,1,956,2
1,65,1240,11850.0,5,1,957,2
4,120,1870,33650.0,5,2,1695,1
4,120,1685,23970.49,5,2,1482,1
3,110,1896,17627.69,5,2,1239,2
6,71,1868,14890.0,4,2,1185,2
5,140,1968,22600.0,5,2,1315,1
5,140,1896,23150.0,5,2,1260,1
5,116,1995,25599.99,3,2,1305,1
3,105,1595,15805.0,5,1,1197,2
1,65,1952,11409.28,5,2,1260,2
3,72,1150,10515.0,5,1,990,2
2,130,1197,22960.0,5,1,1205,2
8,84,2820,15500.1,5,2,1985,1
5,68,1896,14085.0,4,2,1109,2
2,75,1560,16385.0,5,2,1294,2
4,55,1870,12471.0,5,2,1100,2
1,115,1598,32860.0,5,2,1375,1
6,115,1998,13312.42,5,1,1105,2
5,94,1997,17638.2,2,2,1165,2
4,58,1527,11655.0,5,2,905,2
12,90,1364,18070.0,5,1,1185,2
1,105,1598,23050.0,5,2,1395,2
6,90,1896,20750.0,3,2,1301,2
2,105,2953,21254.0,2,2,1715,1
2,105,1598,22439.99,5,2,1454,2
5,90,1753,16140.0,5,2,1349,2
1,61,1895,12143.01,5,2,1445,2
6,90,1598,26069.99,5,1,1326,2
4,110,1896,19075.0,5,2,1259,2
5,130,1998,22355.01,5,2,1655,1
3,120,1596,17600.0,3,1,1109,2
2,138,1997,19920.0,5,1,1262,1
7,65,1870,13823.28,5,2,1100,2
4,105,1896,22595.0,5,2,1287,2
4,75,1199,12220.0,5,1,960,2
3,110,1896,23439.47,3,2,1255,2
3,110,1896,27003.47,3,2,1390,1
11,100,1686,20670.0,5,2,1305,2
9,136,1998,23785.0,2,1,1390,1
6,115,1753,18645.0,5,2,1341,2
4,120,1910,23870.0,4,2,1448,1
4,120,1997,22580.0,4,2,1410,1
4,120,1997,20000.0,4,2,1405,1
2,100,1399,13400.0,5,1,1070,2
5,54,1896,12170.5,5,2,1070,2
3,82,1199,15890.0,5,1,1035,2
3,115,1560,19350.0,5,2,1310,2
12,109,2461,23259.17,5,2,1842,1
1,130,1598,30400.0,5,2,1540,1
3,40,460,7005.0,0,1,188,0
2,115,1390,13625.0,4,2,1034,2
2,115,1753,19740.0,4,2,1431,2
1,32,395,6999.0,0,1,213,0
9,90,1587,13892.39,5,1,1078,2
5,112,2184,22800.0,5,2,1420,1
9,12,125,2669.0,0,1,124,0
2,140,1997,27560.0,4,2,1534,1
15,110,1896,17850.0,5,2,1259,2
3,110,1598,29379.68,5,2,1420,1
2,98,748,7199.0,0,1,226,0
4,100,1560,19650.0,5,2,1235,2
1,61,1248,18340.0,5,1,1250,2
2,86,1498,10289.33,5,1,1087,2
6,12,125,3160.0,0,1,149,0
7,136,1951,28451.91,4,2,1450,1
2,150,1910,29690.0,4,2,1490,1
1,75,1149,12700.0,5,1,965,2
4,70,1248,12935.0,5,2,980,2
2,75,1499,17800.0,5,2,1043,2
7,90,1364,16350.0,5,2,1260,2
14,144,2902,25175.0,5,2,2078,1
4,36,1487,7900.0,0,2,945,0
3,68,998,11950.0,5,1,830,2
3,68,2143,29850.0,5,1,1455,1
4,82,1199,16200.0,5,1,980,2
1,60,1299,9070.0,3,1,935,2
2,130,1998,27090.0,5,2,1456,1
2,75,1397,15300.0,3,1,1060,2
4,140,1968,30310.0,4,2,1454,1
2,75,1149,14880.0,5,1,1015,2
3,54,883,9300.0,0,1,270,0
16,90,1997,19555.0,3,2,1204,2
8,90,1665,21005.37,3,2,1290,2
2,90,1598,17520.0,5,2,1095,2
1,60,1299,9850.59,3,1,890,2
2,60,1598,27832.57,5,1,1504,2
1,110,1560,25400.0,4,2,1437,1
3,115,1910,18710.0,5,2,1320,2
5,75,1422,15820.0,3,2,1095,2
6,103,1596,16910.0,5,1,1250,2
10,75,1368,20990.0,5,1,1179,2
8,70,1398,16270.0,5,2,1022,2
3,44,499,10499.0,0,1,225,0
7,105,1598,20250.0,5,2,1365,2
12,70,1398,13130.0,3,2,1130,2
6,120,599,9321.1,0,1,169,0
1,70,1198,13940.0,5,1,992,2
3,92,1560,18780.0,5,2,1155,2
2,193,2793,33800.92,4,1,1395,1
4,92,1560,23210.0,5,2,1355,2
2,115,1998,19202.34,5,1,1240,2
9,75,1390,12520.0,5,1,1025,2
3,95,1560,16850.0,5,2,1042,2
12,100,1753,18100.0,3,2,1202,2
4,101,1594,12742.0,5,1,1217,2
2,90,1598,15475.0,3,1,1065,2
1,100,1896,15911.0,3,2,1144,2
12,70,1398,13580.0,5,2,1130,2
2,90,1997,19380.16,5,2,1290,2
10,86,1461,16350.0,5,2,1061,2
1,90,898,10730.0,5,1,1023,2
1,71,1867,15760.0,5,2,1220,2
11,70,1398,12880.0,5,2,1049,2
2,115,1995,26500.0,5,2,1893,1
1,92,1560,20540.0,5,2,1182,2
3,112,1499,17520.0,5,1,1351,2
2,125,636,9999.0,0,1,161,0
2,109,1598,15850.0,4,1,1180,2
11,90,1560,20192.24,5,2,1182,2
11,90,1398,13970.0,5,2,1078,2
1,90,1360,17350.0,3,1,1182,2
9,92,1560,17740.0,5,2,1182,2
6,90,1781,11473.32,5,1,945,2
1,122,1995,26000.0,5,2,1310,1
2,98,1390,16185.0,3,1,1145,2
4,110,1590,17000.0,3,1,1154,2
2,110,1582,23920.0,5,2,1338,2
2,100,1596,14635.0,3,1,1053,2
3,115,1995,26350.0,5,2,1305,1
2,120,1597,24500.0,5,2,1307,2
2,100,1686,22110.0,3,2,1285,2
3,66,998,12315.0,5,1,933,2
17,127,599,10999.0,0,1,161,0
5,115,2696,28100.0,5,2,2007,1
8,70,1197,15720.01,5,1,1090,2
10,90,1587,11791.86,3,1,1025,2
5,75,1248,14920.0,3,2,1150,2
2,120,1598,22600.0,5,1,1430,2
6,90,1364,18070.0,5,1,1185,2
2,89,1580,11749.79,3,1,880,2
4,120,1910,22370.0,5,2,1310,1
6,75,1390,12800.0,5,1,1095,2
7,68,1399,14400.0,5,2,1082,2
1,47,530,10849.0,0,1,217,0
2,90,1560,19570.0,5,2,1262,2
4,75,1360,14330.0,5,1,1139,2
8,143,1995,34000.0,4,2,1410,1
4,63,1952,14472.97,6,2,1620,2
1,68,1896,14795.0,5,2,1196,2
3,165,2393,37260.0,5,1,1495,1
6,100,1905,13162.17,3,1,1185,2
2,75,2283,15945.14,2,2,1410,2
5,60,1753,7662.9,3,2,815,2
1,120,2198,28955.0,5,2,1950,1
12,105,1895,19755.27,3,1,1250,2
5,126,2299,18914.33,2,2,1600,1
2,115,1685,26069.99,4,2,1497,1
1,69,1242,13250.0,3,1,865,2
1,68,998,11950.0,5,1,830,2
5,150,1995,31400.0,2,1,1320,1
1,75,1390,14030.0,4,1,1090,2
1,65,1086,10245.0,5,1,854,2
1,110,1896,19645.0,5,2,1259,2
9,100,1968,38170.0,5,2,1651,1
9,100,1753,16190.0,5,2,1397,2
4,130,2287,29229.99,5,2,1900,1
4,130,1868,14430.0,5,2,1191,2
6,90,898,10730.0,5,1,1023,2
7,54,1868,17222.0,5,1,1480,2
7,54,1753,16440.0,5,1,1280,2
3,115,1753,19740.0,4,2,1431,2
1,90,1582,17830.0,5,2,1266,2
7,115,1560,24150.0,5,2,1390,2
3,14,125,4599.0,0,1,153,0
4,120,1910,20910.0,5,2,1320,2
4,120,1910,20250.0,5,2,1320,2
3,13,125,2699.0,0,1,159,0
7,100,1686,19400.0,5,2,1307,2
4,47,530,11349.0,0,1,221,0
9,90,1896,13540.81,5,2,1124,2
2,8,49,2099.0,0,1,81,0
7,60,1299,7903.31,3,1,860,2
3,143,1995,27600.0,5,2,1320,1
3,120,1560,23150.0,5,2,1275,2
11,75,1199,12750.0,5,1,960,2
1,90,1388,14634.64,3,1,1034,2
1,115,1596,18375.0,5,1,1285,2
1,115,999,24060.0,5,1,1179,2
1,115,1598,30227.0,5,1,1661,1
10,130,1199,30999.99,5,1,1250,2
3,120,998,18990.0,5,1,1233,2
2,110,1199,21500.01,5,1,1155,2
2,140,1968,24825.0,5,2,1281,1
2,140,1995,29000.0,5,2,1260,1
8,7,49,2299.0,0,1,91,0
8,92,1560,20300.0,5,2,1125,2
2,136,1997,29100.0,4,2,1580,1
3,64,1896,11226.91,5,2,950,2
3,64,1910,13303.0,5,2,1290,2
6,100,1596,16550.0,4,1,1100,2
2,68,1399,13550.0,5,2,1077,2
2,95,1078,14250.0,0,1,168,0
9,90,1360,17600.0,5,1,1182,2
1,110,1997,20350.0,3,2,1279,2
2,120,1910,20250.0,5,2,1320,2
4,110,1598,16940.0,3,1,1180,2
2,150,1997,20590.0,3,1,1311,1
8,75,1248,16520.0,3,2,1150,2
2,110,1560,22736.0,5,2,1313,2
7,64,1896,12392.59,5,2,1155,2
3,90,1197,15930.0,5,1,1089,2
5,105,1896,22595.0,5,2,1287,2
2,100,1368,20990.0,5,1,1179,2
14,115,1685,31455.0,5,2,1425,1
2,55,999,7800.0,5,1,830,2
1,100,1995,18850.0,5,2,1560,2
1,100,2688,42800.0,5,2,2175,1
2,21,817,20454.24,0,2,800,0
4,75,1360,11910.0,5,1,950,2
2,110,1997,21270.0,5,2,1359,2
1,140,1968,28220.0,5,2,1380,1
3,130,1998,24810.0,5,2,1430,1
2,75,999,14874.69,5,1,1055,2
4,130,1686,22790.0,5,2,1429,1
3,112,1761,17862.08,4,1,1355,2
1,55,998,8594.47,3,1,785,2
1,115,2799,22640.0,5,2,1835,1
2,140,1968,31290.0,5,2,1445,1
1,65,1461,15410.0,5,2,1085,2
7,15,124,2769.0,0,1,150,0
2,143,1997,27050.0,2,1,1494,1
2,80,1229,14140.0,3,1,960,2
1,75,1360,13250.0,5,1,1025,2
1,110,1560,20700.86,3,2,1090,2
12,100,1595,16407.63,4,1,1229,2
3,60,1391,9264.96,3,1,970,2
5,125,1781,16623.99,5,1,1222,2
2,130,1598,28700.0,5,2,1500,1
2,130,1560,21650.0,5,2,1275,2
7,90,1598,19400.0,5,2,1365,2
2,122,1390,28460.0,2,1,1433,1
4,105,1598,24955.05,5,2,1320,2
8,85,1461,15315.77,5,2,1185,2
8,85,903,5409.11,5,2,680,2
1,90,1597,11449.28,5,1,1020,2
2,106,748,7750.0,0,1,203,0
6,115,1753,19595.0,4,2,1316,2
6,45,1998,21130.0,5,1,1796,2
3,70,1398,14150.0,5,2,1186,2
2,110,1461,22100.0,5,2,1215,2
6,70,1461,15350.0,5,2,1090,2
8,90,1598,15475.0,3,1,1065,2
1,95,1997,20460.0,5,2,1595,1
2,65,1870,9886.65,5,2,915,2
1,75,1392,9051.24,5,1,885,2
1,115,1896,10756.24,4,2,1070,2
5,85,1390,12571.75,5,1,1053,2
6,105,1896,24870.0,5,2,1320,2
2,105,1598,19770.0,5,1,1132,2
4,103,1360,11910.0,5,1,950,2
3,120,1910,22270.0,3,2,1333,1
4,100,1686,22110.0,5,2,1305,2
1,114,1769,14754.0,5,1,1215,2
7,85,1896,20207.5,3,1,1475,2
10,116,1995,28800.0,5,2,1410,1
2,130,1686,18361.0,3,2,1223,2
4,15,124,5399.0,0,1,149,0
2,110,1461,22200.0,5,2,1418,2
3,60,1149,9586.14,5,1,900,2
3,90,1998,25020.0,2,2,1535,1
2,75,1360,13830.0,3,1,1126,2
4,112,1951,23102.91,3,2,1480,1
1,130,1984,26270.0,4,1,1457,1
1,120,998,22125.0,5,1,1194,2
5,69,1868,16960.56,5,2,1450,2
5,69,1753,15109.44,5,2,1413,2
3,100,1896,15386.0,5,2,1165,2
1,100,1461,19845.0,5,2,1195,2
3,184,1995,47402.78,2,2,1530,1
3,85,1390,14555.0,3,1,1075,2
1,6,49,2559.0,0,1,96,0
6,6,49,1501.93,0,1,90,0
3,75,1248,18191.0,5,2,1160,2
11,100,1896,14873.3,5,2,1165,2
3,14,599,9850.0,0,1,161,0
6,90,1905,14460.35,5,2,1230,2
5,69,1242,14600.01,3,1,865,2
5,69,1461,27530.36,3,1,1395,2
5,130,1461,35050.0,2,2,1536,1
5,130,1870,24910.0,2,2,1310,1
5,130,1998,26560.0,2,2,1390,1
5,105,1197,19650.0,5,1,1275,2
6,70,1398,14420.0,5,2,1022,2
4,4,599,9999.0,0,1,160,0
2,90,1896,18415.01,5,2,1309,2
2,122,1390,24190.0,3,1,1244,2
10,136,1870,24100.0,5,2,1270,1
1,80,696,8200.0,0,1,161,0
1,92,1560,22540.0,5,2,1276,2
5,140,1968,27500.0,3,2,1340,1
2,120,1910,22270.0,3,2,1333,1
5,75,1868,15201.0,5,2,1281,2
5,75,1870,17700.0,5,2,1290,2
5,75,2446,18104.29,5,2,1745,1
2,75,1360,12450.0,5,1,1025,2
2,120,1368,24850.0,5,1,1355,2
6,100,2463,26760.0,2,2,1834,1
3,110,1896,33275.0,5,2,1758,1
3,110,1896,22265.0,5,2,1301,2
1,125,1753,25040.0,5,2,1473,1
3,90,1896,17270.0,5,2,1232,2
8,75,1390,12070.0,3,1,1025,2
8,75,1299,9070.0,3,1,935,2
5,15,124,4829.0,0,1,144,0
2,100,1398,18355.0,5,1,1298,2
2,105,2476,17970.26,3,2,1710,1
2,75,1598,13314.06,4,1,1080,2
2,85,1229,14835.0,5,1,1105,2
2,85,2148,24858.8,5,1,1690,1
1,110,1997,20770.0,5,2,1279,2
1,75,1360,12110.0,5,1,1005,2
2,44,499,11599.0,0,1,225,0
10,55,2088,21648.46,4,2,1490,2
2,90,1560,21910.0,5,2,1467,2
7,90,1598,16950.01,5,2,1170,2
2,70,1398,13130.0,3,2,1130,2
1,100,1595,18198.65,5,1,1207,2
2,90,1422,20570.0,5,2,1205,2
2,75,1360,11000.0,5,1,1025,2
4,116,1599,14670.71,3,1,1270,2
4,116,1199,21192.1,3,1,1274,2
2,88,1870,26020.0,5,2,1530,1
3,109,1560,20265.0,5,2,1371,2
2,150,1991,30170.81,4,1,1440,1
5,75,1598,15120.0,3,2,1157,2
2,92,1560,21620.0,5,2,1205,2
2,85,1341,11275.0,5,1,965,2
6,90,1461,12530.97,5,2,1205,2
3,12,125,2899.0,0,1,130,0
1,113,806,9050.0,0,1,228,0
1,75,1686,15690.0,5,2,1205,2
1,88,1386,13450.0,5,1,985,2
1,129,1870,25921.0,5,2,1590,1
2,120,1997,19923.2,5,2,1561,1
2,120,1989,17747.89,5,2,1242,2
1,75,1360,11910.0,5,1,950,2
3,75,1390,7984.0,4,1,1050,2
10,100,1596,14424.29,5,1,1201,2
3,100,1995,16140.0,3,2,1290,2
1,70,1398,12880.0,5,2,1049,2
1,110,1896,21300.0,3,2,1129,2
1,58,1527,12025.0,5,2,905,2
1,105,1461,18595.0,3,2,1190,2
1,110,1598,17250.0,5,1,1250,2
3,64,1198,13021.0,5,1,1038,2
2,140,1364,23100.0,5,1,1355,2
2,68,1399,13750.0,5,2,1066,2
2,105,1598,25350.0,3,2,1238,2
1,75,1248,16615.0,5,1,1040,2
1,120,2198,30550.0,5,2,1975,1
3,75,1360,12750.0,3,1,1138,2
2,90,1997,20000.0,4,2,1405,2
4,90,1587,13384.54,5,1,1195,2
4,90,1998,18487.13,5,1,1140,2
4,90,1595,12663.33,5,1,1005,2
4,90,1896,16095.1,5,1,1270,2
4,90,1868,13414.59,5,1,1175,2
2,117,1590,23199.99,5,1,1285,2
1,90,1461,18140.01,5,2,1071,2
1,163,1995,29000.0,5,2,1340,1
1,163,1896,18415.01,5,2,1309,1
3,63,1086,10500.0,5,1,949,2
11,113,806,9399.0,0,1,226,0
3,116,1995,23900.0,5,2,1465,1
2,110,1461,24400.0,5,2,1418,2
1,90,1197,15930.0,5,1,1089,2
2,120,1870,20485.0,5,2,1270,2
1,100,1870,17639.71,2,2,1100,2
1,131,1591,24215.0,5,1,1379,1
1,131,1910,15280.0,5,1,1320,2
1,116,1496,27350.04,5,2,1320,1
8,90,1560,20330.0,5,2,1230,2
1,60,1753,10914.38,5,2,1044,2
1,170,2148,39705.11,5,2,1575,1
2,90,1905,14460.35,5,2,1230,2
1,109,1560,18650.0,5,2,1310,2
1,120,1560,26800.0,5,2,1350,1
3,184,1598,29449.84,2,1,1230,1
1,115,1598,20020.0,5,1,1184,2
3,94,1399,11555.0,5,1,1060,2
2,60,1124,9354.0,3,1,805,2
17,115,1910,23403.0,5,2,1290,2
1,100,1896,17185.0,4,2,1188,2
1,100,1896,24705.0,4,2,1424,1
2,75,1149,14320.0,5,1,1110,2
9,71,1905,13847.32,3,2,1155,2
11,60,1753,10559.78,5,2,1050,2
2,90,1396,18140.0,5,2,1270,2
15,90,1248,15660.0,5,2,1210,2
5,75,1199,9830.0,5,1,980,2
5,75,1753,10914.38,5,1,1044,2
19,71,999,11550.0,3,1,750,2
5,95,1390,13673.03,5,1,1090,2
15,70,1461,14850.0,4,2,1236,2
10,100,1596,18430.0,5,1,1297,2
4,102,1595,18252.32,5,1,1205,2
4,102,1461,22399.52,5,1,1380,2
8,114,1560,28050.0,5,2,1445,1
24,100,1686,18520.0,5,2,1451,2
2,75,1248,15840.0,5,2,1180,2
4,110,2184,17489.0,5,2,1360,2
17,90,1997,16405.11,5,2,1165,2
25,6,74,1452.65,0,1,87,0
23,100,1560,24235.01,5,2,1374,2
22,69,1697,11479.33,3,2,1080,2
8,560,5998,220675.8,2,1,2495,1
2,90,1997,16479.75,5,2,1155,2
1,68,1461,16605.0,5,2,1115,2
4,90,1560,18600.0,5,2,1257,2
3,90,999,11765.0,5,2,1190,2
3,90,1753,19100.0,5,2,1251,2
2,120,1598,20550.0,5,1,1212,2
2,100,1995,23340.0,5,2,1450,1
1,125,1796,18210.0,5,1,1254,2
2,100,1686,18520.0,5,2,1451,2
3,90,1364,16520.0,3,1,1090,2
2,140,1968,31610.0,4,2,1430,1
4,90,1560,19120.0,5,2,1228,2
9,84,1248,15565.0,5,1,1040,2
2,90,1997,16130.0,5,2,1275,2
2,109,1396,16550.0,5,1,1168,2
2,90,1364,17050.0,5,2,1035,2
1,130,1870,26415.0,5,2,1540,1
1,78,1248,11000.0,3,1,1010,2
4,87,1392,12236.61,5,1,1040,2
3,110,1598,19700.0,4,1,1200,2
1,105,1598,23950.0,5,2,1395,2
3,100,1595,15878.74,2,1,1171,2
10,145,2298,34510.0,5,2,1880,1
1,110,1560,22405.0,5,2,1318,2
6,90,1997,18950.0,5,2,1311,2
2,136,2231,31500.0,5,2,1585,1
2,116,1598,18800.0,3,1,1075,2
8,95,2143,29580.87,2,2,1615,1
4,125,1395,26584.66,5,1,1246,2
2,109,1560,25424.34,3,2,1330,2
1,13,125,3079.0,0,1,130,0
1,97,1398,13615.0,5,1,1215,2
9,106,2286,28721.2,2,2,1660,1
3,140,2204,27000.0,4,2,1372,1
4,105,1870,21020.0,5,2,1290,2
6,120,2198,30695.0,5,2,1925,1
6,120,2198,33280.0,5,2,2026,1
6,120,1560,20316.17,5,2,1219,2
6,120,2996,44589.24,5,2,1630,1
5,88,2461,19346.58,4,2,1685,1
5,88,1493,13990.0,4,2,1146,2
5,88,1974,13450.65,4,2,1225,2
6,90,2497,29264.6,4,2,1230,1
2,15,125,3599.0,0,1,175,0
4,122,2151,34494.4,4,2,1905,1
9,130,2461,26558.2,2,2,1756,1
1,95,1332,16320.0,5,1,970,2
4,90,1997,19790.0,5,2,1243,2
2,75,1124,15120.0,5,1,965,2
1,105,1870,18130.0,5,2,1145,2
4,60,1769,11076.65,3,2,945,2
4,11,125,2299.0,0,1,130,0
1,140,1997,33470.0,5,2,1500,1
3,82,1493,11450.0,4,2,965,2
3,75,1422,14661.0,5,2,1151,2
8,75,1753,14570.0,5,2,1283,2
1,140,1968,24825.0,5,2,1281,1
5,87,2800,18950.0,5,2,1755,1
5,87,2800,22838.46,5,2,2005,1
4,75,1598,10908.37,3,1,1009,2
2,55,1239,9038.44,3,1,830,2
3,90,1868,13529.0,5,1,1155,2
2,50,999,8673.0,3,1,939,2
